transaction_id,price
{8355F009-A263-55C5-E053-6B04A8C0D090}  ,554503.868790802
{8355F009-8D1E-55C5-E053-6B04A8C0D090}  ,657294.2817233924
{8355F008-EE29-55C5-E053-6B04A8C0D090}  ,326728.9469692194
{8355F008-E1DA-55C5-E053-6B04A8C0D090}  ,232659.0638566362
{8355F008-A1B4-55C5-E053-6B04A8C0D090}  ,677318.4857890923
{8355F008-B502-55C5-E053-6B04A8C0D090}  ,653716.1063245588
{8355F008-F8A2-55C5-E053-6B04A8C0D090}  ,127790.86338885657
{8355F009-3DC4-55C5-E053-6B04A8C0D090}  ,347648.8980210803
{80E1AA98-145A-7BF8-E053-6C04A8C00BF2}  ,266273.5058911476
{80E1AA98-1A34-7BF8-E053-6C04A8C00BF2}  ,372670.0855025769
{80E1AA98-2B3A-7BF8-E053-6C04A8C00BF2}  ,108879.92504837229
{8355F009-198D-55C5-E053-6B04A8C0D090}  ,35235.51518954808
{8355F008-BB4F-55C5-E053-6B04A8C0D090}  ,397693.8626454404
{8355F008-C0FD-55C5-E053-6B04A8C0D090}  ,183553.8567187884
{8355F008-EB53-55C5-E053-6B04A8C0D090}  ,322375.0399123251
{8355F009-2AE7-55C5-E053-6B04A8C0D090}  ,385523.7739210797
{8355F009-0F84-55C5-E053-6B04A8C0D090}  ,128558.8225729318
{8355F009-AE59-55C5-E053-6B04A8C0D090}  ,314035.52251845197
{8355F009-73E3-55C5-E053-6B04A8C0D090}  ,424243.60480510164
{8355F008-AB32-55C5-E053-6B04A8C0D090}  ,511164.39805781917
{8355F009-7C74-55C5-E053-6B04A8C0D090}  ,428933.6406544727
{80E1AA97-E357-7BF8-E053-6C04A8C00BF2}  ,552911.5566736099
{8355F009-2755-55C5-E053-6B04A8C0D090}  ,87386.53157723902
{8355F009-8BED-55C5-E053-6B04A8C0D090}  ,320456.50051538704
{80E1AA98-8487-7BF8-E053-6C04A8C00BF2}  ,341350.0102186869
{8355F009-96ED-55C5-E053-6B04A8C0D090}  ,143155.30682628864
{8355F009-A94B-55C5-E053-6B04A8C0D090}  ,140370.34686966048
{8355F009-3443-55C5-E053-6B04A8C0D090}  ,186855.95149054468
{8355F009-02B4-55C5-E053-6B04A8C0D090}  ,439362.23733881925
{80E1AA98-1AE9-7BF8-E053-6C04A8C00BF2}  ,592923.533768831
{80E1AA98-97E2-7BF8-E053-6C04A8C00BF2}  ,373840.2066534308
{8355F009-A2FF-55C5-E053-6B04A8C0D090}  ,501015.8829768839
{8355F008-DC36-55C5-E053-6B04A8C0D090}  ,371248.27176683675
{8355F009-37AA-55C5-E053-6B04A8C0D090}  ,330270.8321773292
{8355F009-25AE-55C5-E053-6B04A8C0D090}  ,211253.82072979436
{8355F008-C6E2-55C5-E053-6B04A8C0D090}  ,260262.0357351981
{8355F009-1335-55C5-E053-6B04A8C0D090}  ,352593.23693000164
{80E1AA98-DFD2-7BF8-E053-6C04A8C00BF2}  ,501015.8829768839
{8355F009-B371-55C5-E053-6B04A8C0D090}  ,58547.126449906005
{8355F009-5EFC-55C5-E053-6B04A8C0D090}  ,652327.3965695224
{8355F009-A88C-55C5-E053-6B04A8C0D090}  ,119602.94933104835
{8355F008-B7EC-55C5-E053-6B04A8C0D090}  ,155953.86443736037
{8355F009-1A69-55C5-E053-6B04A8C0D090}  ,119253.26598883154
{80E1AA97-BFE1-7BF8-E053-6C04A8C00BF2}  ,202229.9727304987
{80E1AA98-7D90-7BF8-E053-6C04A8C00BF2}  ,199021.3876875839
{8355F009-347F-55C5-E053-6B04A8C0D090}  ,137416.17435252905
{8355F008-D2F6-55C5-E053-6B04A8C0D090}  ,187714.29678817553
{8355F008-A9BC-55C5-E053-6B04A8C0D090}  ,321505.262567092
{8355F008-BB9F-55C5-E053-6B04A8C0D090}  ,375060.9250464905
{8355F009-0B59-55C5-E053-6B04A8C0D090}  ,324366.46347846236
{8355F009-727E-55C5-E053-6B04A8C0D090}  ,142283.53776586364
{8355F009-610A-55C5-E053-6B04A8C0D090}  ,333680.9758735674
{80E1AA98-1282-7BF8-E053-6C04A8C00BF2}  ,373766.59111457085
{80E1AA98-49C9-7BF8-E053-6C04A8C00BF2}  ,146023.18344371946
{80E1AA98-33A6-7BF8-E053-6C04A8C00BF2}  ,347728.88750781794
{80E1AA98-651D-7BF8-E053-6C04A8C00BF2}  ,432851.4807629016
{80E1AA98-651E-7BF8-E053-6C04A8C00BF2}  ,344803.18947459036
{80E1AA98-5DAE-7BF8-E053-6C04A8C00BF2}  ,137981.1914629253
{8355F009-8FE1-55C5-E053-6B04A8C0D090}  ,133191.782180273
{8355F009-05BF-55C5-E053-6B04A8C0D090}  ,224880.3333168135
{8355F009-5A06-55C5-E053-6B04A8C0D090}  ,278761.12739028013
{8355F008-A2DA-55C5-E053-6B04A8C0D090}  ,249983.32395720645
{8355F009-49E9-55C5-E053-6B04A8C0D090}  ,278683.15382623085
{8355F008-AE6A-55C5-E053-6B04A8C0D090}  ,464211.8840441506
{8355F009-0778-55C5-E053-6B04A8C0D090}  ,207150.71864354544
{80E1AA97-B871-7BF8-E053-6C04A8C00BF2}  ,506982.3746249021
{80E1AA98-0D13-7BF8-E053-6C04A8C00BF2}  ,82871.17213961203
{8355F008-FD87-55C5-E053-6B04A8C0D090}  ,312802.54202676564
{8355F009-6169-55C5-E053-6B04A8C0D090}  ,341350.0940578798
{8355F009-20D4-55C5-E053-6B04A8C0D090}  ,129941.61913901712
{8355F009-46E5-55C5-E053-6B04A8C0D090}  ,213166.0790018826
{80E1AA98-3D9F-7BF8-E053-6C04A8C00BF2}  ,269488.33975456463
{80E1AA97-D4CA-7BF8-E053-6C04A8C00BF2}  ,204423.97531911806
{80E1AA98-E370-7BF8-E053-6C04A8C00BF2}  ,240818.48751253073
{80E1AA97-FFE1-7BF8-E053-6C04A8C00BF2}  ,350544.89704352303
{8355F008-B8E9-55C5-E053-6B04A8C0D090}  ,261814.90688242984
{8355F008-D9B4-55C5-E053-6B04A8C0D090}  ,190648.39807195333
{8355F009-5980-55C5-E053-6B04A8C0D090}  ,164347.53980699502
{8355F009-25A5-55C5-E053-6B04A8C0D090}  ,91045.58501997015
{8355F009-A640-55C5-E053-6B04A8C0D090}  ,142558.13413250702
{80E1AA97-ED75-7BF8-E053-6C04A8C00BF2}  ,40613.0118051749
{80E1AA98-3BF4-7BF8-E053-6C04A8C00BF2}  ,156095.416369731
{80E1AA97-B66C-7BF8-E053-6C04A8C00BF2}  ,678575.4049303564
{80E1AA97-E246-7BF8-E053-6C04A8C00BF2}  ,206005.43649267944
{80E1AA97-C557-7BF8-E053-6C04A8C00BF2}  ,269582.693412368
{8355F009-14E4-55C5-E053-6B04A8C0D090}  ,229353.14401648316
{8355F009-750F-55C5-E053-6B04A8C0D090}  ,119962.70967696488
{80E1AA97-AC02-7BF8-E053-6C04A8C00BF2}  ,113772.3626365702
{80E1AA98-81AB-7BF8-E053-6C04A8C00BF2}  ,622611.6412774166
{8355F009-8968-55C5-E053-6B04A8C0D090}  ,184281.25183917093
{8355F009-60A3-55C5-E053-6B04A8C0D090}  ,235519.45826738107
{8355F009-0B68-55C5-E053-6B04A8C0D090}  ,93462.75329269533
{8355F009-3BB1-55C5-E053-6B04A8C0D090}  ,142943.9675696007
{80E1AA98-24B1-7BF8-E053-6C04A8C00BF2}  ,589116.6553843394
{80E1AA98-EDC9-7BF8-E053-6C04A8C00BF2}  ,115504.89129966119
{8355F009-1C5A-55C5-E053-6B04A8C0D090}  ,60142.44641195092
{8355F008-F120-55C5-E053-6B04A8C0D090}  ,202478.43467723607
{8355F009-6A0B-55C5-E053-6B04A8C0D090}  ,273155.5646481365
{8355F008-BC78-55C5-E053-6B04A8C0D090}  ,58034.610545010335
{8355F008-BC1C-55C5-E053-6B04A8C0D090}  ,40056.20652035173
{8355F008-BF86-55C5-E053-6B04A8C0D090}  ,68826.11829545826
{8355F008-B3F0-55C5-E053-6B04A8C0D090}  ,334883.97687500494
{8355F009-863E-55C5-E053-6B04A8C0D090}  ,111705.32776232711
{8355F008-AE67-55C5-E053-6B04A8C0D090}  ,274507.03535621834
{8355F009-0749-55C5-E053-6B04A8C0D090}  ,615842.6598722122
{8355F009-743B-55C5-E053-6B04A8C0D090}  ,203545.62397656048
{80E1AA98-19F0-7BF8-E053-6C04A8C00BF2}  ,282017.09958786395
{80E1AA98-1819-7BF8-E053-6C04A8C00BF2}  ,310870.24391349696
{80E1AA97-E3F5-7BF8-E053-6C04A8C00BF2}  ,919508.7002902785
{80E1AA97-CAE8-7BF8-E053-6C04A8C00BF2}  ,80222.63923451086
{8355F008-FB9B-55C5-E053-6B04A8C0D090}  ,312067.07668076747
{8355F008-F126-55C5-E053-6B04A8C0D090}  ,87052.80135659859
{80E1AA97-EDDC-7BF8-E053-6C04A8C00BF2}  ,185520.45769859623
{80E1AA98-7F31-7BF8-E053-6C04A8C00BF2}  ,233958.70186973803
{80E1AA98-2C54-7BF8-E053-6C04A8C00BF2}  ,112236.42820870569
{80E1AA98-F1CC-7BF8-E053-6C04A8C00BF2}  ,107810.57725397842
{80E1AA98-1F14-7BF8-E053-6C04A8C00BF2}  ,265650.0134614854
{8355F009-1AA5-55C5-E053-6B04A8C0D090}  ,402728.28610625945
{8355F009-1673-55C5-E053-6B04A8C0D090}  ,452654.139268791
{8355F009-B360-55C5-E053-6B04A8C0D090}  ,78765.74311767193
{8355F009-28B1-55C5-E053-6B04A8C0D090}  ,309243.5279131999
{8355F009-8E48-55C5-E053-6B04A8C0D090}  ,272907.86153747246
{8355F008-A99A-55C5-E053-6B04A8C0D090}  ,435705.5818907942
{8355F009-8566-55C5-E053-6B04A8C0D090}  ,95178.75544581021
{8355F009-5462-55C5-E053-6B04A8C0D090}  ,292059.484632248
{80E1AA98-C999-7BF8-E053-6C04A8C00BF2}  ,200901.07076919443
{80E1AA97-DED7-7BF8-E053-6C04A8C00BF2}  ,171343.2999156424
{80E1AA97-D025-7BF8-E053-6C04A8C00BF2}  ,274816.6200905336
{8355F009-1881-55C5-E053-6B04A8C0D090}  ,67071.6835240516
{8355F009-5ADE-55C5-E053-6B04A8C0D090}  ,120829.8686174118
{8355F008-F7DA-55C5-E053-6B04A8C0D090}  ,77767.8597911908
{8355F009-AD52-55C5-E053-6B04A8C0D090}  ,176899.2557210526
{8355F008-E793-55C5-E053-6B04A8C0D090}  ,434499.45783461275
{8355F009-A294-55C5-E053-6B04A8C0D090}  ,290949.0789131991
{8355F008-C856-55C5-E053-6B04A8C0D090}  ,253039.2203980749
{8355F009-6159-55C5-E053-6B04A8C0D090}  ,191461.85346189665
{8355F009-4FE8-55C5-E053-6B04A8C0D090}  ,264343.01386995363
{8355F009-344D-55C5-E053-6B04A8C0D090}  ,152707.0569047022
{8355F009-425A-55C5-E053-6B04A8C0D090}  ,214907.47453118945
{8355F008-EDB4-55C5-E053-6B04A8C0D090}  ,370779.04481056647
{80E1AA98-6EB9-7BF8-E053-6C04A8C00BF2}  ,233180.32102841948
{8355F009-99DE-55C5-E053-6B04A8C0D090}  ,348774.6258511513
{8355F009-5F3E-55C5-E053-6B04A8C0D090}  ,664440.5514822123
{8355F008-C9BE-55C5-E053-6B04A8C0D090}  ,149974.82061621646
{8355F009-ADF9-55C5-E053-6B04A8C0D090}  ,145758.7793890013
{8355F009-3585-55C5-E053-6B04A8C0D090}  ,69300.62997895427
{80E1AA98-6BA8-7BF8-E053-6C04A8C00BF2}  ,522003.3439580223
{80E1AA97-BFF5-7BF8-E053-6C04A8C00BF2}  ,169176.69320474987
{80E1AA98-EDC5-7BF8-E053-6C04A8C00BF2}  ,140305.9908084722
{80E1AA98-7D59-7BF8-E053-6C04A8C00BF2}  ,182256.86173639953
{8355F008-B330-55C5-E053-6B04A8C0D090}  ,307682.68514224613
{8355F009-702D-55C5-E053-6B04A8C0D090}  ,331733.6909912943
{8355F008-E279-55C5-E053-6B04A8C0D090}  ,263701.4343253555
{8355F009-20CD-55C5-E053-6B04A8C0D090}  ,435241.8364892355
{8355F009-60C4-55C5-E053-6B04A8C0D090}  ,225722.470529942
{80E1AA98-EA7D-7BF8-E053-6C04A8C00BF2}  ,119760.70755860773
{8355F009-22A4-55C5-E053-6B04A8C0D090}  ,61807.42216509525
{8355F009-AB83-55C5-E053-6B04A8C0D090}  ,52067.74103381677
{8355F009-8989-55C5-E053-6B04A8C0D090}  ,235033.23357500197
{8355F009-34BD-55C5-E053-6B04A8C0D090}  ,81267.95504682141
{8355F009-7C54-55C5-E053-6B04A8C0D090}  ,374939.35310147225
{8355F009-7C5D-55C5-E053-6B04A8C0D090}  ,329475.5535770438
{8355F009-086F-55C5-E053-6B04A8C0D090}  ,271710.11548123515
{80E1AA97-AB4B-7BF8-E053-6C04A8C00BF2}  ,950952.1257298162
{80E1AA98-CC19-7BF8-E053-6C04A8C00BF2}  ,112094.96981273568
{8355F009-0540-55C5-E053-6B04A8C0D090}  ,266215.3382842382
{8355F009-518B-55C5-E053-6B04A8C0D090}  ,180491.38091792728
{8355F009-50CB-55C5-E053-6B04A8C0D090}  ,116769.37843631498
{8355F009-0D65-55C5-E053-6B04A8C0D090}  ,113279.28518752495
{8355F008-FAE3-55C5-E053-6B04A8C0D090}  ,128444.7178485666
{8355F008-AA89-55C5-E053-6B04A8C0D090}  ,216755.38733499148
{8355F009-848E-55C5-E053-6B04A8C0D090}  ,109484.23173707533
{8355F009-553B-55C5-E053-6B04A8C0D090}  ,253597.76695025145
{8355F009-089E-55C5-E053-6B04A8C0D090}  ,169550.9191440912
{8355F008-AE31-55C5-E053-6B04A8C0D090}  ,329302.36577413674
{8355F009-573A-55C5-E053-6B04A8C0D090}  ,577176.5273143908
{80E1AA98-E0B1-7BF8-E053-6C04A8C00BF2}  ,189700.13086302855
{80E1AA98-E01A-7BF8-E053-6C04A8C00BF2}  ,200134.5189948655
{8355F008-A883-55C5-E053-6B04A8C0D090}  ,284478.7699327639
{8355F009-27BC-55C5-E053-6B04A8C0D090}  ,142179.12099768454
{8355F009-0717-55C5-E053-6B04A8C0D090}  ,502776.04331144586
{8355F009-65A2-55C5-E053-6B04A8C0D090}  ,360062.2070492593
{80E1AA98-8C4B-7BF8-E053-6C04A8C00BF2}  ,557772.7945490129
{80E1AA98-7486-7BF8-E053-6C04A8C00BF2}  ,109231.14411244681
{80E1AA97-C9E2-7BF8-E053-6C04A8C00BF2}  ,190761.53957676352
{8355F008-F816-55C5-E053-6B04A8C0D090}  ,232863.7321415306
{8355F009-9028-55C5-E053-6B04A8C0D090}  ,344922.909622034
{8355F008-FAA7-55C5-E053-6B04A8C0D090}  ,371577.2037331725
{8355F008-E614-55C5-E053-6B04A8C0D090}  ,281199.6026729228
{8355F009-4306-55C5-E053-6B04A8C0D090}  ,398355.8423117415
{8355F009-5779-55C5-E053-6B04A8C0D090}  ,157529.20978411086
{8355F009-0521-55C5-E053-6B04A8C0D090}  ,276945.21362357994
{8355F009-2AB7-55C5-E053-6B04A8C0D090}  ,143661.29992566683
{80E1AA98-0A7F-7BF8-E053-6C04A8C00BF2}  ,224940.68175689245
{8355F008-A7B4-55C5-E053-6B04A8C0D090}  ,153866.26953224445
{8355F009-A681-55C5-E053-6B04A8C0D090}  ,102324.55154220432
{8355F008-C0E9-55C5-E053-6B04A8C0D090}  ,98439.51343237598
{8355F009-1AFC-55C5-E053-6B04A8C0D090}  ,176363.41651025123
{8355F009-0C7D-55C5-E053-6B04A8C0D090}  ,95943.1020350142
{8355F008-E01B-55C5-E053-6B04A8C0D090}  ,110943.06745268243
{80E1AA97-FEE8-7BF8-E053-6C04A8C00BF2}  ,306324.01618668507
{80E1AA98-B1BB-7BF8-E053-6C04A8C00BF2}  ,1716254.2110865614
{80E1AA98-19FF-7BF8-E053-6C04A8C00BF2}  ,225873.19842115484
{8355F008-BE38-55C5-E053-6B04A8C0D090}  ,355690.01307492965
{8355F008-A2C4-55C5-E053-6B04A8C0D090}  ,359092.4678609832
{8355F009-1BD3-55C5-E053-6B04A8C0D090}  ,343477.16781746084
{8355F009-1548-55C5-E053-6B04A8C0D090}  ,232156.7730389071
{8355F008-EB5E-55C5-E053-6B04A8C0D090}  ,319716.2665158253
{80E1AA98-94B3-7BF8-E053-6C04A8C00BF2}  ,173972.1322910819
{8355F009-12FE-55C5-E053-6B04A8C0D090}  ,805648.5451919627
{80E1AA98-2A48-7BF8-E053-6C04A8C00BF2}  ,106944.18264052489
{80E1AA98-6E0A-7BF8-E053-6C04A8C00BF2}  ,58199.99684315562
{80E1AA98-B1F9-7BF8-E053-6C04A8C00BF2}  ,404834.7712243244
{8355F009-9FD5-55C5-E053-6B04A8C0D090}  ,860730.2405447984
{8355F008-D522-55C5-E053-6B04A8C0D090}  ,274274.9221777455
{8355F009-3449-55C5-E053-6B04A8C0D090}  ,141480.89090819412
{8355F009-25EC-55C5-E053-6B04A8C0D090}  ,117834.69475831534
{8355F009-2896-55C5-E053-6B04A8C0D090}  ,192730.0901570958
{8355F009-AF95-55C5-E053-6B04A8C0D090}  ,101124.59584662807
{8355F009-89A5-55C5-E053-6B04A8C0D090}  ,201217.76773568292
{80E1AA98-22E4-7BF8-E053-6C04A8C00BF2}  ,347781.64031935344
{8355F009-698E-55C5-E053-6B04A8C0D090}  ,88450.34126512255
{8355F008-CCBD-55C5-E053-6B04A8C0D090}  ,199120.20727931702
{8355F008-D25E-55C5-E053-6B04A8C0D090}  ,263354.5845261103
{8355F009-00BF-55C5-E053-6B04A8C0D090}  ,253936.130086625
{8355F009-A27E-55C5-E053-6B04A8C0D090}  ,272345.69065170316
{80E1AA98-C472-7BF8-E053-6C04A8C00BF2}  ,170893.6624979298
{80E1AA98-949C-7BF8-E053-6C04A8C00BF2}  ,200895.11990675452
{80E1AA98-1F9D-7BF8-E053-6C04A8C00BF2}  ,380897.41563232406
{8355F009-6D3B-55C5-E053-6B04A8C0D090}  ,308788.44818014815
{8355F008-ECB9-55C5-E053-6B04A8C0D090}  ,279468.9548066604
{80E1AA98-3898-7BF8-E053-6C04A8C00BF2}  ,118633.87221554521
{80E1AA98-32D4-7BF8-E053-6C04A8C00BF2}  ,211199.61620403623
{8355F009-0401-55C5-E053-6B04A8C0D090}  ,540282.0100074578
{8355F008-D947-55C5-E053-6B04A8C0D090}  ,212445.52810644824
{8355F009-A430-55C5-E053-6B04A8C0D090}  ,376889.42615311337
{8355F009-5DCB-55C5-E053-6B04A8C0D090}  ,756437.1448363336
{8355F009-50F2-55C5-E053-6B04A8C0D090}  ,200271.34641182676
{8355F009-648D-55C5-E053-6B04A8C0D090}  ,134570.7171503554
{8355F009-83BF-55C5-E053-6B04A8C0D090}  ,222106.81575429242
{8355F009-081B-55C5-E053-6B04A8C0D090}  ,277938.4792429293
{80E1AA98-94B7-7BF8-E053-6C04A8C00BF2}  ,203421.17906743713
{80E1AA97-FE96-7BF8-E053-6C04A8C00BF2}  ,254122.54920792748
{8355F009-51B1-55C5-E053-6B04A8C0D090}  ,55951.760997489444
{8355F009-AC46-55C5-E053-6B04A8C0D090}  ,262760.733513103
{8355F009-6F48-55C5-E053-6B04A8C0D090}  ,358778.683632327
{8355F009-1DDB-55C5-E053-6B04A8C0D090}  ,74309.80627555354
{8355F009-1D4A-55C5-E053-6B04A8C0D090}  ,179640.26405969256
{8355F009-21C1-55C5-E053-6B04A8C0D090}  ,117322.7630268456
{8355F009-8E7D-55C5-E053-6B04A8C0D090}  ,188965.6769028769
{80E1AA97-F87A-7BF8-E053-6C04A8C00BF2}  ,303892.5058891193
{8355F008-C9AE-55C5-E053-6B04A8C0D090}  ,139769.0304280243
{8355F009-14DE-55C5-E053-6B04A8C0D090}  ,483897.12358334963
{8355F009-954E-55C5-E053-6B04A8C0D090}  ,117987.99066187876
{8355F009-A732-55C5-E053-6B04A8C0D090}  ,62837.093077141326
{8355F009-7771-55C5-E053-6B04A8C0D090}  ,123037.747504866
{80E1AA98-E960-7BF8-E053-6C04A8C00BF2}  ,183362.1980470373
{80E1AA98-7A7A-7BF8-E053-6C04A8C00BF2}  ,136419.2663798457
{80E1AA98-8DD4-7BF8-E053-6C04A8C00BF2}  ,1200318.25715275
{80E1AA98-B24D-7BF8-E053-6C04A8C00BF2}  ,526125.8656208105
{8355F009-A790-55C5-E053-6B04A8C0D090}  ,87379.44603337513
{8355F009-370B-55C5-E053-6B04A8C0D090}  ,36788.312535955454
{8355F009-36F4-55C5-E053-6B04A8C0D090}  ,12194.209657786763
{8355F009-1B03-55C5-E053-6B04A8C0D090}  ,92258.50501055364
{8355F009-A7CF-55C5-E053-6B04A8C0D090}  ,516989.0722040203
{80E1AA98-0111-7BF8-E053-6C04A8C00BF2}  ,386955.2303435822
{80E1AA98-306B-7BF8-E053-6C04A8C00BF2}  ,271110.6034780801
{80E1AA98-C00F-7BF8-E053-6C04A8C00BF2}  ,78653.0770013525
{8355F009-6BB8-55C5-E053-6B04A8C0D090}  ,85681.51118640066
{8355F008-FBD5-55C5-E053-6B04A8C0D090}  ,169703.45406910928
{8355F009-2B87-55C5-E053-6B04A8C0D090}  ,193351.5102736862
{80E1AA98-9CA3-7BF8-E053-6C04A8C00BF2}  ,85681.51118640066
{8355F009-8D20-55C5-E053-6B04A8C0D090}  ,238851.22781396122
{8355F009-5DAE-55C5-E053-6B04A8C0D090}  ,411501.1504943575
{80E1AA98-8FD1-7BF8-E053-6C04A8C00BF2}  ,1831083.4656255275
{80E1AA98-9C1D-7BF8-E053-6C04A8C00BF2}  ,137742.3960437555
{8355F009-0123-55C5-E053-6B04A8C0D090}  ,208070.88690386259
{8355F009-5058-55C5-E053-6B04A8C0D090}  ,172711.59661808648
{8355F008-E5EC-55C5-E053-6B04A8C0D090}  ,594945.2551600551
{8355F009-8A97-55C5-E053-6B04A8C0D090}  ,202604.81844938963
{80E1AA97-F751-7BF8-E053-6C04A8C00BF2}  ,427517.8859696777
{80E1AA98-5C7F-7BF8-E053-6C04A8C00BF2}  ,122212.587895986
{80E1AA98-4323-7BF8-E053-6C04A8C00BF2}  ,107125.1800515335
{80E1AA98-DC1D-7BF8-E053-6C04A8C00BF2}  ,272740.2949289627
{80E1AA98-88BA-7BF8-E053-6C04A8C00BF2}  ,155559.7020589551
{8355F008-CD8E-55C5-E053-6B04A8C0D090}  ,155356.03056485637
{8355F008-EAFE-55C5-E053-6B04A8C0D090}  ,316581.9278317749
{8355F008-C0D7-55C5-E053-6B04A8C0D090}  ,91850.78174992917
{8355F008-C11C-55C5-E053-6B04A8C0D090}  ,135848.60439427366
{8355F008-DD22-55C5-E053-6B04A8C0D090}  ,304560.7847139759
{8355F009-0D89-55C5-E053-6B04A8C0D090}  ,78404.62273023883
{8355F008-A348-55C5-E053-6B04A8C0D090}  ,332097.9638200669
{8355F009-AE86-55C5-E053-6B04A8C0D090}  ,517287.05352489674
{8355F009-8F0A-55C5-E053-6B04A8C0D090}  ,156567.5891002796
{8355F008-DFBA-55C5-E053-6B04A8C0D090}  ,111028.36941963447
{80E1AA97-F2FE-7BF8-E053-6C04A8C00BF2}  ,141053.1962668663
{8355F009-8807-55C5-E053-6B04A8C0D090}  ,310350.99652526854
{8355F009-1D8F-55C5-E053-6B04A8C0D090}  ,55254.5808719084
{8355F009-3463-55C5-E053-6B04A8C0D090}  ,187152.670480075
{80E1AA98-907A-7BF8-E053-6C04A8C00BF2}  ,263457.5701641379
{8355F009-05A4-55C5-E053-6B04A8C0D090}  ,1047596.9249981622
{8355F009-2319-55C5-E053-6B04A8C0D090}  ,613185.6756129568
{8355F009-2419-55C5-E053-6B04A8C0D090}  ,250753.79675213643
{8355F008-C70D-55C5-E053-6B04A8C0D090}  ,231447.43238597014
{80E1AA97-CB66-7BF8-E053-6C04A8C00BF2}  ,482103.8584790488
{8355F009-6815-55C5-E053-6B04A8C0D090}  ,165809.33606727165
{8355F008-E8FF-55C5-E053-6B04A8C0D090}  ,145913.65108613603
{8355F009-1D56-55C5-E053-6B04A8C0D090}  ,171070.21187681518
{8355F008-F452-55C5-E053-6B04A8C0D090}  ,114594.27307589863
{8355F008-FA8A-55C5-E053-6B04A8C0D090}  ,660604.2949923838
{80E1AA98-5ACB-7BF8-E053-6C04A8C00BF2}  ,188142.89516494668
